Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Saligrama, Krishnarajanagara, Karnataka, India",12-06-2012,71,71,71,,,0,,,2.8,79,,1.2,63.4,80.45,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12-07-2012,70.8,70.8,70.8,,,0,,,2.8,90,,1.2,23.4,79.43,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12-08-2012,71.1,71.1,71.1,,,0,,,0.5,90,,1.2,19.4,76.89,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12-09-2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",12-10-2012,71.5,71.5,71.5,,,0,,,0.5,50,,1.2,0,65.3,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12-11-2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",12-12-2012,69.9,69.9,69.9,,,0,,,0.5,90,,1.8,0,68.28,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12/13/2012,67.1,67.1,67.1,,,0,,,0,,,1.2,55.3,88.64,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12/14/2012,70.2,70.2,70.2,,,0,,,1,140,,1.9,18.7,72.72,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12/15/2012,68.1,68.1,68.1,,,0,,,0.6,70,,1.2,0,68.68,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12/16/2012,64.5,64.5,64.5,,,0,,,3.3,48,,1.2,44.7,78.71,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12/17/2012,65.6,65.6,65.6,,,0,,,3.8,61,,1.2,33.4,76.19,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12/18/2012,69.9,69.9,69.9,,,0,,,1.1,70,,1.2,30,75.97,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12/19/2012,66.1,66.1,66.1,,,0,,,2.8,69,,1.2,19.4,74.46,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12/20/2012,67.5,67.5,67.5,,,0,,,2.8,19,,1.2,14,76.74,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12/21/2012,67.6,67.6,67.6,,,0,,,1.6,50,,1.2,28.7,70.63,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12/22/2012,67.9,67.9,67.9,,,0,,,1,90,,1.2,14,74.59,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12/23/2012,68.6,68.6,68.6,,,0,,,1.6,61,,1.2,39.4,64.45,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12/24/2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",12/25/2012,66.3,66.3,66.3,,,0,,,1.6,50,,1.2,42.1,82.6,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12/26/2012,64.8,64.8,64.8,,,0,,,2.2,50,,1.2,39.4,87.27,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12/27/2012,67.9,67.9,67.9,,,0,,,1.6,50,,1.2,20.6,86.19,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12/28/2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",12/29/2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",12/30/2012,72.9,72.9,72.9,,,0.1,,,2.2,71,,1.2,34.7,80.98,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",12/31/2012,71.1,71.1,71.1,,,0,,,0.5,50,,1.2,56.6,82.51,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",01-01-2013,73.5,73.5,73.5,,,0,,,1.1,70,,1.2,30,78.71,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",01-02-2013,71.2,71.2,71.2,,,0,,,1.1,71,,1.2,10,63.4,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01-03-2013,71,71,71,,,0,,,1.1,50,,2.5,10,70.93,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01-04-2013,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",01-05-2013,70.9,70.9,70.9,,,0,,,0,,,1.2,0,75.53,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01-06-2013,72.2,72.2,72.2,,,0,,,0.6,110,,1.2,18.7,75.35,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01-07-2013,70,70,70,,,0,,,1.1,61,,1.2,28.1,82.74,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",01-08-2013,70,70,70,,,0,,,1.1,61,,1.2,53.4,76.33,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",01-09-2013,71.4,71.4,71.4,,,0,,,1.2,90,,2.5,49.4,60.79,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",01-10-2013,70.5,70.5,70.5,,,0,,,1,50,,1.9,0,63.98,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01-11-2013,69.7,69.7,69.7,,,0,,,2.8,71,,1.2,4.7,70.6,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01-12-2013,70.1,70.1,70.1,,,0,,,0,,,1.9,0,63.1,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/13/2013,68.9,68.9,68.9,,,0,,,0,,,1.2,0,68.91,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/14/2013,67.9,67.9,67.9,,,0,,,2.8,79,,1.2,0,79.57,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/15/2013,68.3,68.3,68.3,,,0,,,1.1,71,,1.2,0,53.64,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/16/2013,67.8,67.8,67.8,,,0,,,2.3,90,,1.2,0,65.19,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/17/2013,67.5,67.5,67.5,,,0,,,2.2,103,,1.2,0,75.94,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/18/2013,67.5,67.5,67.5,,,0,,,0,,,1.2,0,70.88,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/19/2013,67.2,67.2,67.2,,,0,,,0,,,1.2,0,71.58,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/20/2013,67.4,67.4,67.4,,,0,,,1.6,79,,1.2,0,76.36,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/21/2013,69.5,69.5,69.5,,,0,,,0.5,140,,1.2,0,68.63,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/22/2013,70.7,70.7,70.7,,,0,,,2.2,79,,1.2,0,56.01,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/23/2013,68.3,68.3,68.3,,,0,,,0,,,1.2,4.7,65.36,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/24/2013,68.5,68.5,68.5,,,0,,,0.5,90,,1.2,0,68.99,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/25/2013,66.3,66.3,66.3,,,0,,,1.1,70,,1.2,0,81.71,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/26/2013,73,73,73,,,0,,,1,90,,3.9,0,55.37,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/27/2013,69.6,69.6,69.6,,,0,,,0.6,90,,1.2,0,62.78,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",01/28/2013,69.3,69.3,69.3,,,0,,,1.6,124,,1.2,0,68.72,Clear
